0.96530586,0.9454104,0.9142783,0.92923933,0.94998986,0.9647399,0.966987,0.10682964324951172
0.9745736,0.97090715,0.9573947,0.9728171,0.6036386,0.96977586,0.07098603248596191
0.9649236,0.9655492,0.96308637,0.97087824,0.02911376953125
0.9828584,0.9288303,0.6713233,0.94306326,0.96726954,0.03221893310546875
0.97125113,0.9732301,0.03245735168457031
0.97822493,0.96317893,0.9339855,0.03359818458557129
0.9284405,0.94728726,0.95686406,0.83972067,0.9727077,0.9002092,0.9633482,0.9414707,0.9479194,0.03730154037475586
0.9655308,0.839466,0.96834177,0.9789403,0.0326085090637207
0.8957321,0.97335756,0.03220057487487793
0.7316641,0.9609141,0.8683619,0.941847,0.94686335,0.6149043,0.03131222724914551
0.9605243,0.978245,0.9676119,0.9224731,0.037073373794555664
0.93080765,0.9484386,0.9762488,0.7303902,0.7544749,0.6590424,0.7977874,0.971807,0.97163147,0.7464969,0.03237318992614746
0.9587665,0.93156534,0.90962154,0.63711584,0.72903776,0.94083136,0.9567391,0.66699976,0.64735496,0.8867794,0.036400794982910156
0.8263497,0.96239144,0.96549714,0.93532497,0.9531562,0.9524406,0.036830902099609375
0.9588437,0.96555555,0.9619541,0.9706563,0.95608854,0.025742530822753906
0.96655566,0.9503067,0.96126324,0.9741506,0.029475688934326172
0.9431006,0.9494473,0.96854436,0.96734375,0.7597625,0.9469821,0.9729677,0.9617236,0.90283495,0.88432455,0.92983854,0.03292489051818848
0.9631773,0.95618534,0.027622461318969727
0.94414216,0.696622,0.96278507,0.9486464,0.860914,0.8647615,0.9614396,0.03155231475830078
0.8151302,0.7124672,0.9580505,0.027688264846801758
0.9448672,0.9648786,0.97051215,0.8945908,0.8946782,0.9343243,0.9498892,0.2965092658996582
0.97464603,0.9718129,0.9597888,0.9486926,0.61744153,0.9671053,0.6152822971343994
0.96887976,0.6431171,0.9490964,0.9512614,0.96958786,0.19953131675720215
0.9695282,0.9230682,0.9439629,0.9385433,0.9377646,0.38497495651245117
0.6706965,0.9708711,0.97251713,0.3692355155944824
0.9797631,0.9656855,0.7452023,0.42275404930114746
0.91102904,0.9532953,0.9310557,0.75051725,0.8223648,0.97041464,0.72754544,0.9355754,0.63339204,0.96371394,0.94012463,0.93268275,0.4944758415222168
0.96916574,0.67454815,0.82903546,0.9595946,0.96633273,0.4546060562133789
0.915565,0.9770061,0.9285054,0.8962557,0.71683174,0.7202057,1.0595731735229492
0.9640573,0.916923,0.94992274,0.95006496,0.73676074,0.6262540817260742
0.7480376,0.95391536,0.969686,0.9663431,0.93746597,0.4647939205169678
0.93933034,0.947381,0.97355443,0.78010035,0.7863107,0.976794,0.61605966,0.95716894,0.31866002082824707
0.9505905,0.8908852,0.9002724,0.9148377,0.92567617,0.93291914,0.9357004,0.8614786,0.9147236,0.4752814769744873
0.8612659,0.96506566,0.9608581,0.9263313,0.96956766,0.95922935,0.38547277450561523
0.9608573,0.9745361,0.95886004,0.95326257,0.95579594,0.8078661,0.67029804,0.5189285278320312
0.83301616,0.8290832,0.9710178,0.94779336,0.9382887,0.9729495,0.611793041229248
0.9198572,0.9389786,0.9598476,0.9793843,0.94484246,0.932363,0.9391004,0.9533309,0.9304938,0.9057103,0.3255324363708496
0.9552884,0.9507921,0.6061704,0.6617399,0.61235374,0.82149625,0.76976484,0.8146612644195557
0.94947886,0.9461614,0.96535313,0.952803,0.2097787857055664
0.8123092,0.7613547,0.98111784,0.8082237243652344
0.9448672,0.9648786,0.97051215,0.8945908,0.8946782,0.9343243,0.9498892,0.24683761596679688
0.97464603,0.9718129,0.9597888,0.9486926,0.61744153,0.9671053,0.5812718868255615
0.96887976,0.6431171,0.9490964,0.9512614,0.96958786,0.15057682991027832
0.9695282,0.9230682,0.9439629,0.9385433,0.9377646,0.3253779411315918
0.6706965,0.9708711,0.97251713,0.3134024143218994
0.9797631,0.9656855,0.7452023,0.32003164291381836
0.91102904,0.9532953,0.9310557,0.75051725,0.8223648,0.97041464,0.72754544,0.9355754,0.63339204,0.96371394,0.94012463,0.93268275,0.3765435218811035
0.96916574,0.67454815,0.82903546,0.9595946,0.96633273,0.47626471519470215
0.915565,0.9770061,0.9285054,0.8962557,0.71683174,0.7202057,0.456449031829834
0.9640573,0.916923,0.94992274,0.95006496,0.73676074,0.291278600692749
0.7480376,0.95391536,0.969686,0.9663431,0.93746597,0.24828767776489258
0.93933034,0.947381,0.97355443,0.78010035,0.7863107,0.976794,0.61605966,0.95716894,0.19010615348815918
0.9505905,0.8908852,0.9002724,0.9148377,0.92567617,0.93291914,0.9357004,0.8614786,0.9147236,0.22220230102539062
0.8612659,0.96506566,0.9608581,0.9263313,0.96956766,0.95922935,0.14873361587524414
0.9608573,0.9745361,0.95886004,0.95326257,0.95579594,0.8078661,0.67029804,0.1985483169555664
0.83301616,0.8290832,0.9710178,0.94779336,0.9382887,0.9729495,0.2874009609222412
0.9198572,0.9389786,0.9598476,0.9793843,0.94484246,0.932363,0.9391004,0.9533309,0.9304938,0.9057103,0.14734387397766113
0.9552884,0.9507921,0.6061704,0.6617399,0.61235374,0.82149625,0.76976484,0.30893635749816895
0.94947886,0.9461614,0.96535313,0.952803,0.1285250186920166
0.8123092,0.7613547,0.98111784,0.49063611030578613
